ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2021;01504;"Milano - Universit  Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;6
2021;01504;"Milano - Universit  Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;46
2021;01504;"Milano - Universit  Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;16
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;3
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;6
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;16
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;14
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;2
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;4
2021;01503;"Milano - Universit  commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;1
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;1
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;17
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;34
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;1
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;2
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;90
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;155
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;1
2021;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;1
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;F;10
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;M;13
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;13
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;8
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;12
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;15
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;69
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;59
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;1
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;8
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;1
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;1
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;16
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;18
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;32
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;15
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;10;Services;F;1
2021;01501;Milano - Universit  degli studi;Lombardia;NORD-OVEST;Dottorato di ricerca;10;Services;M;1
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;F;4
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;M;1
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;3
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;3
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;4
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;6
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;14
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;18
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;6
2021;01202;Varese - Universit  dell' Insubria;Lombardia;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;8
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;2
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;1
2021;01201;"Castellanza - Universit  ""Carlo Cattaneo""";Lombardia;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;1
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;01;Education;F;1
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;01;Education;M;1
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;F;23
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;M;22
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;8
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;6
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;6
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;13
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;50
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;42
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;12
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;28
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;62
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;3
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;28
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;18
2021;01001;Genova - Universit  degli studi;Liguria;NORD-OVEST;Dottorato di ricerca;10;Services;M;2
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;F;1
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;M;1
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;2
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;7
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;7
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;12
2021;00201;"Vercelli - Universit  degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;6
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;1
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;2
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;6
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;23
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;53
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;133
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;1
2021;00102;Torino - Politecnico;Piemonte;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;1
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;01;Education;F;1
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;F;7
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;02;Arts and humanities;M;14
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;F;15
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;03;Social sciences, journalism and information;M;10
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;F;13
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;04;Business, administration and law;M;17
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;47
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;52
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;5
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;6
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;5
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;10
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;9
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;9
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;F;27
2021;00101;Torino - Universit  degli studi;Piemonte;NORD-OVEST;Dottorato di ricerca;09;Health and welfare;M;19
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;01;Education;F;65
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;01;Education;M;29
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;02;Arts and humanities;F;494
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;02;Arts and humanities;M;357
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;03;Social sciences, journalism and information;F;353
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;03;Social sciences, journalism and information;M;267
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;04;Business, administration and law;F;406
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;04;Business, administration and law;M;405
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;1139
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;1136
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;29
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;115
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;651
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;1184
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;227
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;160
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;09;Health and welfare;F;632
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;09;Health and welfare;M;360
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;10;Services;F;11
2020;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Dottorato di ricerca;10;Services;M;11
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;02;Arts and humanities;F;4
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;02;Arts and humanities;M;3
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;F;1
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;6
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;6
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;5
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;19
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;24
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;4
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;9
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;14
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;1
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;09;Health and welfare;F;6
2020;09201;Cagliari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;09;Health and welfare;M;3
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;02;Arts and humanities;F;2
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;02;Arts and humanities;M;5
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;1
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;5
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;2
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;3
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;4
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;1
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;17
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;5
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;09;Health and welfare;F;5
2020;09001;Sassari - Universit  degli studi;Sardegna;ISOLE;Dottorato di ricerca;09;Health and welfare;M;5
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;F;1
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;M;1
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;F;2
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;1
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;2
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;2
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;28
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;28
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;2
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;4
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;5
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;7
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;3
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;5
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;F;4
2020;08701;Catania - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;M;3
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;F;7
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;1
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;4
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;2
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;1
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;2
2020;08601;"Enna - Libera Universit  della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;6
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;01;Education;M;1
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;F;2
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;M;3
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;F;5
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;3
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;3
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;2
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;9
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;7
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;2
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;2
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;1
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;2
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;F;4
2020;08301;Messina - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;M;7
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;01;Education;F;6
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;F;8
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;02;Arts and humanities;M;5
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;F;1
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;03;Social sciences, journalism and information;M;2
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;F;5
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;04;Business, administration and law;M;10
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;27
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;16
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;13
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;23
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;4
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;8
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;F;6
2020;08201;Palermo - Universit  degli studi;Sicilia;ISOLE;Dottorato di ricerca;09;Health and welfare;M;3
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;02;Arts and humanities;F;1
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;03;Social sciences, journalism and information;F;1
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;04;Business, administration and law;F;5
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;04;Business, administration and law;M;2
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;2
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;11
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;5
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;2
2020;08001;Reggio Calabria - Universit  degli studi Mediterranea;Calabria;SUD;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;7
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;10
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;4
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;2
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;1
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;1
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;09;Health and welfare;F;14
2020;07901;"Catanzaro - Universit  degli studi ""Magna Grecia""";Calabria;SUD;Dottorato di ricerca;09;Health and welfare;M;3
2020;07801;Arcavacata di Rende - Universit  della Calabria;Calabria;SUD;Dottorato di ricerca;02;Arts and humanities;F;6
2020;07801;Arcavacata di Rende - Universit  della Calabria;Calabria;SUD;Dottorato di ricerca;02;Arts and humanities;M;3
2020;07801;Arcavacata di Rende - Universit  della Calabria;Calabria;SUD;Dottorato di ricerca;03;Social sciences, journalism and information;F;3
